;Orthogroup;Bacteria;Gene;index;query_id;subject_id;pct_identity;aln_length;n_of_mismatches;gap_openings;q_start;q_end;s_start;s_end;e_value;bit_score;gb_accession;description
1019;OG0000347;Pseudomonas_aeruginosa;g1222.t1;124;g1222.t1;VFG009207(gb|WP_165443173);100.0;498;0;0;1;498;88;585;0.0;992.0;WP_165443173;S8 family serine peptidase [Mycobacterium leprae]
1020;OG0000348;Pseudomonas_aeruginosa;g2006.t1;11;g2006.t1;VFG001397(gb|NP_216547);100.0;144;0;0;1;144;1;144;1.07e-103;292.0;NP_216547;alpha-crystallin [Mycobacterium tuberculosis H37Rv]
1021;OG0000353;Pseudomonas_aeruginosa;g1946.t1;654;g1946.t1;VFG010184(gb|NP_216487);100.0;437;0;0;1;437;1;437;0.0;882.0;NP_216487;Mce family protein Mce3F [Mycobacterium tuberculosis H37Rv]
1022;OG0000354;Pseudomonas_aeruginosa;g1833.t1;0;g1833.t1;VFG043054(gb|NP_460915);100.0;122;0;0;1;122;1;122;1.1e-84;242.0;NP_460915;putative export chaperone for FliD [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1023;OG0000357;Pseudomonas_aeruginosa;g508.t1;1165;g508.t1;VFG000443(gb|NP_459538);100.0;185;0;0;1;185;1;185;1.01e-133;371.0;NP_459538;major type 1 subunit fimbrin (pilin) [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1024;OG0000366;Pseudomonas_aeruginosa;g1997.t1;0;g1997.t1;VFG003982(gb|NP_461081);100.0;207;0;0;1;207;142;348;1.1400000000000001e-154;431.0;NP_461081;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1025;OG0000367;Pseudomonas_aeruginosa;g107.t1;0;g107.t1;VFG007971(gb|WP_010907549);100.0;241;0;0;1;241;30;270;0.0;502.0;WP_010907549;phthiotriol/phenolphthiotriol dimycocerosates methyltransferase [Mycobacterium leprae]
1026;OG0000374;Pseudomonas_aeruginosa;g3995.t1;9946;g3995.t1;VFG052340(gb|NP_463157.1);100.0;222;0;0;1;222;1;222;3e-164;451.0;NP_463157.1;response regulator in two-component regulatory system with BasS [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1027;OG0000375;Pseudomonas_aeruginosa;g108.t1;0;g108.t1;VFG024794(gb|WP_010907550);100.0;382;0;0;1;382;1;382;0.0;772.0;WP_010907550;LLM class flavin-dependent oxidoreductase [Mycobacterium leprae]
1028;OG0000383;Pseudomonas_aeruginosa;g2735.t1;22;g2735.t1;VFG000466(gb|NP_461866);100.0;317;0;0;1;317;1;317;0.0;667.0;NP_461866;"secreted protein in the Sop family; transferred to eukaryotic cells [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"
1029;OG0000384;Pseudomonas_aeruginosa;g3385.t1;355;g3385.t1;VFG015852(gb|NP_252009);100.0;692;0;0;1;692;1;692;0.0;1432.0;NP_252009;non-hemolytic phospholipase C [Pseudomonas aeruginosa PAO1]
1030;OG0000385;Pseudomonas_aeruginosa;g1035.t1;0;g1035.t1;VFG031140(gb|WP_010908268);100.0;609;0;0;1;609;1;609;0.0;1232.0;WP_010908268;proteasome ATPase [Mycobacterium leprae]
1031;OG0000387;Pseudomonas_aeruginosa;g1299.t1;0;g1299.t1;VFG000499(gb|NP_460363);100.0;196;0;0;1;196;1;196;4.46e-144;398.0;NP_460363;secretion system effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1032;OG0000388;Pseudomonas_aeruginosa;g1148.t1;249;g1148.t1;VFG000474(gb|NP_460200);100.0;487;0;0;1;487;1;487;0.0;1002.0;NP_460200;sensory kinase protein in two-component regulatory system with PhoP [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1033;OG0000390;Pseudomonas_aeruginosa;g2883.t1;8995;g2883.t1;VFG007849(gb|NP_217449);100.0;2188;0;0;1;2188;1;2188;0.0;4380.0;NP_217449;phthiocerol synthesis polyketide synthase type I PpsC [Mycobacterium tuberculosis H37Rv]
1034;OG0000396;Pseudomonas_aeruginosa;g1479.t1;51;g1479.t1;VFG043016(gb|NP_250155);100.0;159;0;0;1;159;1;159;1.68e-114;320.0;NP_250155;purine-binding chemotaxis protein [Pseudomonas aeruginosa PAO1]
1035;OG0000397;Pseudomonas_aeruginosa;g1473.t1;410;g1473.t1;VFG043014(gb|NP_250149);100.0;753;0;0;1;753;1;753;0.0;1493.0;NP_250149;two-component sensor [Pseudomonas aeruginosa PAO1]
1036;OG0000405;Pseudomonas_aeruginosa;g3221.t1;14;g3221.t1;VFG000137(gb|NP_251850);100.0;348;0;0;1;348;1;348;0.0;702.0;NP_251850;O-antigen chain length regulator [Pseudomonas aeruginosa PAO1]
1037;OG0000407;Pseudomonas_aeruginosa;g1065.t1;0;g1065.t1;VFG000459(gb|NP_460116);100.0;108;0;0;1;108;1;108;4.02e-74;214.0;NP_460116;putative curli production protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1038;OG0000415;Pseudomonas_aeruginosa;g2970.t1;4503;g2970.t1;VFG021867(gb|WP_010950814);98.588;354;5;0;5;358;82;435;0.0;658.0;WP_010950814;MULTISPECIES: PPE family protein [Mycobacterium tuberculosis complex]
1039;OG0000423;Pseudomonas_aeruginosa;g2888.t1;33;g2888.t1;VFG001813(gb|NP_217454);100.0;276;0;0;1;276;1;276;0.0;541.0;NP_217454;daunorubicin ABC transporter permease DrrC [Mycobacterium tuberculosis H37Rv]
1040;OG0000428;Pseudomonas_aeruginosa;g3229.t1;433;g3229.t1;VFG031348(gb|NP_217787);100.0;718;0;0;1;718;1;718;0.0;1410.0;NP_217787;manganese/zinc-exporting P-type ATPase [Mycobacterium tuberculosis H37Rv]
1041;OG0000437;Pseudomonas_aeruginosa;g2667.t1;0;g2667.t1;VFG000536(gb|NP_461795);99.718;354;1;0;1;354;39;392;0.0;728.0;NP_461795;cell invasion protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1042;OG0000452;Pseudomonas_aeruginosa;g36.t1;0;g36.t1;VFG021881(gb|WP_010907486);100.0;492;0;0;1;492;95;586;0.0;998.0;WP_010907486;MinD/ParA family protein [Mycobacterium leprae]
1043;OG0000457;Pseudomonas_aeruginosa;g1864.t1;0;g1864.t1;VFG007939(gb|WP_010908849);100.0;273;0;0;1;273;4;276;0.0;535.0;WP_010908849;ABC transporter permease [Mycobacterium leprae]
1044;OG0000462;Pseudomonas_aeruginosa;g554.t1;1138;g554.t1;VFG012985(gb|WP_000026832);86.704;534;71;0;1;534;1;534;0.0;961.0;WP_000026832;(2,3-dihydroxybenzoyl)adenylate synthase EntE [Shigella dysenteriae]
1045;OG0000468;Pseudomonas_aeruginosa;g1296.t1;196;g1296.t1;VFG000495(gb|NP_460359);100.0;497;0;0;1;497;1;497;0.0;1013.0;NP_460359;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1046;OG0000472;Pseudomonas_aeruginosa;g1826.t1;13;g1826.t1;VFG043047(gb|NP_460907);100.0;266;0;0;1;266;1;266;0.0;531.0;NP_460907;putative periplasmic binding transport protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1047;OG0000473;Pseudomonas_aeruginosa;g1828.t1;218;g1828.t1;VFG043049(gb|NP_460909);100.0;239;0;0;1;239;1;239;1.03e-174;479.0;NP_460909;sigma F (sigma 28) factor of RNA polymerase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1048;OG0000479;Pseudomonas_aeruginosa;g1832.t1;51;g1832.t1;VFG043053(gb|NP_460914);100.0;135;0;0;1;135;1;135;7.81e-96;271.0;NP_460914;repressor of class 3a and 3b operons (RflA activity) [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1049;OG0000509;Pseudomonas_aeruginosa;g1220.t1;133;g1220.t1;VFG009187(gb|WP_010908390);100.0;610;0;0;1;610;1;610;0.0;1252.0;WP_010908390;type VII secretion AAA-ATPase EccA [Mycobacterium leprae]
1050;OG0000533;Pseudomonas_aeruginosa;g4737.t1;10;g4737.t1;VFG044030(gb|NP_253337);100.0;182;0;0;1;182;1;182;4.650000000000001e-129;359.0;NP_253337;hypothetical protein PA4648 [Pseudomonas aeruginosa PAO1]
1051;OG0000550;Pseudomonas_aeruginosa;g2657.t1;63;g2657.t1;VFG012582(gb|WP_001101732);86.525;282;38;0;1;282;1;282;3e-177;489.0;WP_001101732;MULTISPECIES: iron/manganese ABC transporter permease subunit SitC [Enterobacteriaceae]
1052;OG0000562;Pseudomonas_aeruginosa;g2683.t1;0;g2683.t1;VFG000551(gb|NP_461811);100.0;224;0;0;1;224;1;224;7.63e-165;453.0;NP_461811;surface presentation of antigens [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1053;OG0000603;Pseudomonas_aeruginosa;g4313.t1;160;g4313.t1;VFG000171(gb|NP_252921);100.0;476;0;0;1;476;1;476;0.0;947.0;NP_252921;salicylate biosynthesis isochorismate synthase [Pseudomonas aeruginosa PAO1]
1054;OG0000604;Pseudomonas_aeruginosa;g2423.t1;2;g2423.t1;VFG044085(gb|NP_251074);100.0;107;0;0;1;107;1;107;1.5400000000000003e-73;213.0;NP_251074;hypothetical protein PA2384 [Pseudomonas aeruginosa PAO1]
1055;OG0000615;Pseudomonas_aeruginosa;g511.t1;2148;g511.t1;VFG000446(gb|NP_459541);100.0;870;0;0;1;870;1;870;0.0;1776.0;NP_459541;outer membrane usher protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1056;OG0000617;Pseudomonas_aeruginosa;g3213.t1;4;g3213.t1;VFG014106(gb|NP_251842);100.0;185;0;0;1;185;18;202;3.11e-139;386.0;NP_251842;imidazole glycerol phosphate synthase subunit HisH [Pseudomonas aeruginosa PAO1]
1057;OG0000624;Pseudomonas_aeruginosa;g1297.t1;26;g1297.t1;VFG000496(gb|NP_460360);100.0;399;0;0;1;399;5;403;0.0;815.0;NP_460360;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1058;OG0000632;Pseudomonas_aeruginosa;g1321.t1;138;g1321.t1;VFG000522(gb|NP_460387);100.0;352;0;0;1;352;1;352;0.0;723.0;NP_460387;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1059;OG0000635;Pseudomonas_aeruginosa;g1064.t1;0;g1064.t1;VFG000458(gb|NP_460115);100.0;151;0;0;1;151;1;151;2.16e-105;297.0;NP_460115;curlin major subunit [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1060;OG0000638;Pseudomonas_aeruginosa;g111.t1;300;g111.t1;VFG024738(gb|WP_010907554);100.0;2103;0;0;1;2103;1;2103;0.0;4165.0;WP_010907554;type I polyketide synthase [Mycobacterium leprae]
1061;OG0000653;Pseudomonas_aeruginosa;g465.t1;364;g465.t1;VFG001382(gb|YP_177730);100.0;287;0;0;1;287;1;287;0.0;601.0;YP_177730;cyclopropane mycolic acid synthase [Mycobacterium tuberculosis H37Rv]
1062;OG0000664;Pseudomonas_aeruginosa;g1316.t1;0;g1316.t1;VFG000516(gb|NP_460381);100.0;125;0;0;1;125;1;125;6.27e-87;248.0;NP_460381;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1063;OG0000690;Pseudomonas_aeruginosa;g1801.t1;29;g1801.t1;VFG009116(gb|WP_003911668);100.0;778;0;0;1;778;1;778;0.0;1569.0;WP_003911668;MULTISPECIES: accessory Sec system translocase SecA2 [Mycobacterium]
1064;OG0000695;Pseudomonas_aeruginosa;g140.t1;640;g140.t1;VFG045972(gb|WP_000360891);89.51;143;15;0;1;143;1;143;1.03e-96;275.0;WP_000360891;prepilin peptidase-dependent pilin [Escherichia coli]
1065;OG0000696;Pseudomonas_aeruginosa;g1474.t1;132;g1474.t1;VFG043015(gb|NP_250150);100.0;368;0;0;1;368;1;368;0.0;747.0;NP_250150;chemotaxis-specific methylesterase [Pseudomonas aeruginosa PAO1]
1066;OG0000699;Pseudomonas_aeruginosa;g203.t1;254;g203.t1;VFG031296(gb|NP_214716);100.0;965;0;0;1;965;2;966;0.0;1929.0;NP_214716;transmembrane transport protein MmpL11 [Mycobacterium tuberculosis H37Rv]
1067;OG0000724;Pseudomonas_aeruginosa;g1459.t1;0;g1459.t1;VFG001257(gb|NP_250135);100.0;157;0;0;1;157;1;157;7.81e-111;311.0;NP_250135;flagellar motor switch protein FliN [Pseudomonas aeruginosa PAO1]
1068;OG0000725;Pseudomonas_aeruginosa;g1773.t1;24;g1773.t1;VFG023463(gb|WP_003405345);100.0;29;0;0;1;29;70;98;3.79e-15;61.6;WP_003405345;MULTISPECIES: type VII secretion system ESX-5 protein EsxJ [Mycobacterium]
1069;OG0000726;Pseudomonas_aeruginosa;g1929.t1;0;g1929.t1;VFG015524(gb|NP_250590);100.0;162;0;0;1;162;1;162;7.750000000000001e-122;339.0;NP_250590;phenazine biosynthesis protein PhzA [Pseudomonas aeruginosa PAO1]
1070;OG0000764;Pseudomonas_aeruginosa;g1829.t1;0;g1829.t1;VFG043050(gb|NP_460911);100.0;401;0;0;1;401;1;401;0.0;837.0;NP_460911;N-methylation of lysine residues in flagellin [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1071;OG0000782;Pseudomonas_aeruginosa;g2684.t1;244;g2684.t1;VFG000552(gb|NP_461812);100.0;303;0;0;2;304;1;303;0.0;614.0;NP_461812;surface presentation of antigens [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1072;OG0000783;Pseudomonas_aeruginosa;g2682.t1;71;g2682.t1;VFG000550(gb|NP_461810);100.0;86;0;0;1;86;1;86;7.36e-56;166.0;NP_461810;surface presentation of antigens [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1073;OG0000784;Pseudomonas_aeruginosa;g2680.t1;0;g2680.t1;VFG000548(gb|NP_461808);100.0;356;0;0;1;356;1;356;0.0;724.0;NP_461808;surface presentation of antigens [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1074;OG0000785;Pseudomonas_aeruginosa;g2886.t1;933;g2886.t1;VFG007904(gb|NP_217452);100.0;331;0;0;1;331;1;331;0.0;662.0;NP_217452;daunorubicin ABC transporter ATP-binding protein DrrA [Mycobacterium tuberculosis H37Rv]
1075;OG0000798;Pseudomonas_aeruginosa;g1692.t1;48;g1692.t1;VFG041028(gb|NP_250361);100.0;242;0;0;1;242;1;242;5.38e-175;480.0;NP_250361;serine/threonine phosphoprotein phosphatase Stp1 [Pseudomonas aeruginosa PAO1]
1076;OG0000799;Pseudomonas_aeruginosa;g1687.t1;26;g1687.t1;VFG041023(gb|NP_250356);100.0;397;0;0;1;397;1;397;0.0;796.0;NP_250356;hypothetical protein PA1665 [Pseudomonas aeruginosa PAO1]
1077;OG0000802;Pseudomonas_aeruginosa;g1333.t1;0;g1333.t1;VFG010438(gb|WP_071854209);100.0;95;0;0;1;95;1;95;2.84e-63;186.0;WP_071854209;MULTISPECIES: acyl carrier protein [Mycobacterium tuberculosis complex]
1078;OG0000818;Pseudomonas_aeruginosa;g1315.t1;731;g1315.t1;VFG020866(gb|WP_000787223);100.0;350;0;0;2;351;84;433;0.0;704.0;WP_000787223;MULTISPECIES: SctN family type III secretion system ATPase SsaN [Salmonella]
1079;OG0000848;Pseudomonas_aeruginosa;g249.t1;16;g249.t1;VFG043550(gb|NP_214954);95.636;527;23;0;1;527;1;527;0.0;976.0;NP_214954;molecular chaperone GroEL [Mycobacterium tuberculosis H37Rv]
1080;OG0000856;Pseudomonas_aeruginosa;g3244.t1;15;g3244.t1;VFG001413(gb|NP_217803);100.0;261;0;0;1;261;1;261;0.0;520.0;NP_217803;RNA polymerase sigma factor SigF [Mycobacterium tuberculosis H37Rv]
1081;OG0000865;Pseudomonas_aeruginosa;g381.t1;0;g381.t1;VFG050670(gb|WP_000505931.1);100.0;344;0;0;1;344;349;692;0.0;676.0;WP_000505931.1;MULTISPECIES: methyl-accepting chemotaxis protein [Acinetobacter]
1082;OG0000874;Pseudomonas_aeruginosa;g551.t1;13;g551.t1;VFG044165(gb|WP_001041793);90.709;409;38;0;1;409;1;409;0.0;629.0;WP_001041793;MULTISPECIES: enterobactin transporter EntS [Escherichia]
1083;OG0000876;Pseudomonas_aeruginosa;g1470.t1;115;g1470.t1;VFG014629(gb|NP_250146);100.0;239;0;0;1;239;9;247;2.43e-176;484.0;NP_250146;flagellar biosynthesis sigma factor FliA [Pseudomonas aeruginosa PAO1]
1084;OG0000880;Pseudomonas_aeruginosa;g5424.t1;126;g5424.t1;VFG014893(gb|NP_254009);100.0;868;0;0;1;868;1;868;0.0;1745.0;NP_254009;phosphomannomutase [Pseudomonas aeruginosa PAO1]
1085;OG0000885;Pseudomonas_aeruginosa;g587.t1;431;g587.t1;VFG010034(gb|NP_215106);100.0;508;0;0;1;508;1;508;0.0;1028.0;NP_215106;Mce family protein Mce2D [Mycobacterium tuberculosis H37Rv]
1086;OG0000891;Pseudomonas_aeruginosa;g1337.t1;1305;g1337.t1;VFG009570(gb|NP_215864);100.0;859;0;0;1;859;1;859;0.0;1711.0;NP_215864;iron ABC transporter ATP-binding protein/permease IrtA [Mycobacterium tuberculosis H37Rv]
1087;OG0000900;Pseudomonas_aeruginosa;g1959.t1;307;g1959.t1;VFG048990(gb|WP_001741945);92.542;295;22;0;1;295;1;295;0.0;570.0;WP_001741945;MULTISPECIES: GalU regulator GalF [Enterobacteriaceae]
1088;OG0000907;Pseudomonas_aeruginosa;g1312.t1;0;g1312.t1;VFG000511(gb|NP_460376);100.0;224;0;0;1;224;1;224;2.7e-169;464.0;NP_460376;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1089;OG0000910;Pseudomonas_aeruginosa;g3551.t1;24;g3551.t1;VFG001417(gb|NP_218119);100.0;309;0;0;1;309;1;309;0.0;607.0;NP_218119;pantothenate synthetase [Mycobacterium tuberculosis H37Rv]
1090;OG0000913;Pseudomonas_aeruginosa;g1636.t1;881;g1636.t1;VFG031564(gb|YP_177826);99.9;1002;1;0;1;1002;10;1011;0.0;1728.0;YP_177826;PE-PGRS family protein PE_PGRS30 [Mycobacterium tuberculosis H37Rv]
1091;OG0000915;Pseudomonas_aeruginosa;g22.t1;890;g22.t1;VFG004155(gb|NP_459028);100.0;867;0;0;1;867;7;873;0.0;1782.0;NP_459028;fimbrial usher [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1092;OG0000916;Pseudomonas_aeruginosa;g3206.t1;38;g3206.t1;VFG014113(gb|NP_251835);100.0;339;0;0;1;339;1;339;0.0;658.0;NP_251835;glycosyltransferase WbpL [Pseudomonas aeruginosa PAO1]
1093;OG0000919;Pseudomonas_aeruginosa;g2662.t1;0;g2662.t1;VFG003635(gb|NP_461789);100.0;150;0;0;1;150;1;150;1.21e-109;307.0;NP_461789;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1094;OG0000924;Pseudomonas_aeruginosa;g3218.t1;28;g3218.t1;VFG014101(gb|NP_251847);100.0;629;0;0;1;629;1;629;0.0;1268.0;NP_251847;acetyltransferase [Pseudomonas aeruginosa PAO1]
1095;OG0000925;Pseudomonas_aeruginosa;g427.t1;19;g427.t1;VFG001380(gb|NP_214946);100.0;240;0;0;1;240;1;240;7.4e-174;477.0;NP_214946;superoxide dismutase [Mycobacterium tuberculosis H37Rv]
1096;OG0000934;Pseudomonas_aeruginosa;g1514.t1;37;g1514.t1;VFG029669(gb|WP_003407670);99.617;261;1;0;1;261;87;347;0.0;534.0;WP_003407670;MULTISPECIES: phthiotriol/phenolphthiotriol dimycocerosates methyltransferase [Mycobacterium]
1097;OG0000937;Pseudomonas_aeruginosa;g1871.t1;2170;g1871.t1;VFG007837(gb|WP_010908855);99.208;379;3;0;1;379;11;389;0.0;760.0;WP_010908855;type I polyketide synthase [Mycobacterium leprae]
1098;OG0000961;Pseudomonas_aeruginosa;g2902.t1;22;g2902.t1;VFG024810(gb|NP_217469);100.0;418;0;0;1;418;1;418;0.0;842.0;NP_217469;trans-acting enoyl reductase [Mycobacterium tuberculosis H37Rv]
1099;OG0000970;Pseudomonas_aeruginosa;g1289.t1;0;g1289.t1;VFG026433(gb|YP_005360830);92.428;449;31;2;1;448;1;447;0.0;851.0;YP_005360830;glutamine synthetase [Mycobacterium tuberculosis RGTB327]
1100;OG0000971;Pseudomonas_aeruginosa;g3721.t1;52;g3721.t1;VFG015000(gb|NP_252339);100.0;450;0;0;1;450;1;450;0.0;887.0;NP_252339;zinc metalloprotease [Pseudomonas aeruginosa PAO1]
1101;OG0000980;Pseudomonas_aeruginosa;g1293.t1;0;g1293.t1;VFG000492(gb|NP_460356);100.0;212;0;0;1;212;1;212;3.81e-158;435.0;NP_460356;secretion system regulator: transcriptional activator [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1102;OG0000981;Pseudomonas_aeruginosa;g3037.t1;150;g3037.t1;VFG030325(gb|NP_217603);100.0;472;0;0;1;472;1;472;0.0;962.0;NP_217603;diacyglycerol O-acyltransferase [Mycobacterium tuberculosis H37Rv]
1103;OG0000998;Pseudomonas_aeruginosa;g3083.t1;44;g3083.t1;VFG001825(gb|NP_217648);100.0;578;0;0;1;578;1;578;0.0;1139.0;NP_217648;two component sensor histidine kinase DevS [Mycobacterium tuberculosis H37Rv]
1104;OG0001002;Pseudomonas_aeruginosa;g1295.t1;0;g1295.t1;VFG000494(gb|NP_460358);100.0;127;0;0;1;127;7;133;3.94e-92;261.0;NP_460358;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1105;OG0001035;Pseudomonas_aeruginosa;g1063.t1;0;g1063.t1;VFG000457(gb|NP_460114);100.0;151;0;0;1;151;1;151;7.41e-108;303.0;NP_460114;minor curlin subunit precursor [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1106;OG0001039;Pseudomonas_aeruginosa;g1226.t1;92;g1226.t1;VFG008329(gb|WP_010908396);100.0;506;0;0;1;506;1;506;0.0;1011.0;WP_010908396;type VII secretion protein EccB [Mycobacterium leprae]
1107;OG0001042;Pseudomonas_aeruginosa;g3548.t1;120;g3548.t1;VFG000155(gb|NP_252168);100.0;426;0;0;1;426;1;426;0.0;865.0;NP_252168;rhamnosyltransferase subunit B [Pseudomonas aeruginosa PAO1]
1108;OG0001053;Pseudomonas_aeruginosa;g1225.t1;342;g1225.t1;VFG008350(gb|WP_041322832);100.0;1385;0;0;1;1385;1;1385;0.0;2821.0;WP_041322832;type VII secretion protein EccC [Mycobacterium leprae]
1109;OG0001058;Pseudomonas_aeruginosa;g1291.t1;18;g1291.t1;VFG030168(gb|WP_010908446);100.0;518;0;0;1;518;18;535;0.0;1057.0;WP_010908446;alpha/beta hydrolase [Mycobacterium leprae]
1110;OG0001070;Pseudomonas_aeruginosa;g4291.t1;5;g4291.t1;VFG000172(gb|NP_252898);100.0;334;0;0;1;334;1;334;0.0;672.0;NP_252898;phenazine-specific methyltransferase [Pseudomonas aeruginosa PAO1]
1111;OG0001078;Pseudomonas_aeruginosa;g1521.t1;144;g1521.t1;VFG000471(gb|NP_460590);100.0;408;0;0;1;408;1;408;0.0;852.0;NP_460590;Salmonella translocated effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1112;OG0001085;Pseudomonas_aeruginosa;g1059.t1;0;g1059.t1;VFG000462(gb|NP_460110);100.0;277;0;0;1;277;1;277;0.0;567.0;NP_460110;putative transcriptional regulator in curly assembly/transport, 2nd curli operon [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1113;OG0001088;Pseudomonas_aeruginosa;g272.t1;0;g272.t1;VFG041110(gb|NP_459284);100.0;251;0;0;1;251;12;262;0.0;499.0;NP_459284;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1114;OG0001098;Pseudomonas_aeruginosa;g1867.t1;0;g1867.t1;VFG007871(gb|WP_010908852);100.0;1489;0;0;1;1489;1;1489;0.0;3038.0;WP_010908852;type I polyketide synthase [Mycobacterium leprae]
1115;OG0001110;Pseudomonas_aeruginosa;g30.t1;0;g30.t1;VFG017719(gb|WP_010907482);100.0;446;0;0;1;446;1;446;0.0;886.0;WP_010907482;type VII secretion-associated serine protease mycosin [Mycobacterium leprae]
1116;OG0001111;Pseudomonas_aeruginosa;g1691.t1;106;g1691.t1;VFG041027(gb|NP_250360);100.0;1175;0;0;1;1175;1;1175;0.0;2368.0;NP_250360;hypothetical protein PA1669 [Pseudomonas aeruginosa PAO1]
1117;OG0001112;Pseudomonas_aeruginosa;g1690.t1;156;g1690.t1;VFG041026(gb|NP_250359);100.0;289;0;0;1;289;1;289;0.0;594.0;NP_250359;hypothetical protein PA1668 [Pseudomonas aeruginosa PAO1]
1118;OG0001113;Pseudomonas_aeruginosa;g1689.t1;87;g1689.t1;VFG041025(gb|NP_250358);100.0;443;0;0;1;443;1;443;0.0;908.0;NP_250358;hypothetical protein PA1667 [Pseudomonas aeruginosa PAO1]
1119;OG0001114;Pseudomonas_aeruginosa;g1677.t1;29;g1677.t1;VFG041014(gb|NP_250347);100.0;518;0;0;1;518;1;518;0.0;1042.0;NP_250347;hypothetical protein PA1656 [Pseudomonas aeruginosa PAO1]
1120;OG0001115;Pseudomonas_aeruginosa;g1678.t1;69;g1678.t1;VFG041015(gb|NP_250348);100.0;168;0;0;1;168;1;168;2.46e-118;331.0;NP_250348;hypothetical protein PA1657 [Pseudomonas aeruginosa PAO1]
1121;OG0001116;Pseudomonas_aeruginosa;g1679.t1;72;g1679.t1;VFG041016(gb|NP_250349);100.0;491;0;0;1;491;1;491;0.0;1022.0;NP_250349;hypothetical protein PA1658 [Pseudomonas aeruginosa PAO1]
1122;OG0001117;Pseudomonas_aeruginosa;g1682.t1;85;g1682.t1;VFG051538(gb|WP_003087605.1);100.0;595;0;0;1;595;1;595;0.0;1208.0;WP_003087605.1;MULTISPECIES: type VI secretion system baseplate subunit TssF [Pseudomonas]
1123;OG0001118;Pseudomonas_aeruginosa;g1683.t1;83;g1683.t1;VFG041019(gb|NP_250352);100.0;335;0;0;1;335;1;335;0.0;674.0;NP_250352;hypothetical protein PA1661 [Pseudomonas aeruginosa PAO1]
1124;OG0001119;Pseudomonas_aeruginosa;g1684.t1;106;g1684.t1;VFG041020(gb|NP_250353);100.0;875;0;0;1;875;3;877;0.0;1732.0;NP_250353;ClpA/B-type protease [Pseudomonas aeruginosa PAO1]
1125;OG0001123;Pseudomonas_aeruginosa;g258.t1;12;g258.t1;VFG041093(gb|NP_459266);100.0;164;0;0;1;164;1;164;1.02e-120;337.0;NP_459266;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1126;OG0001124;Pseudomonas_aeruginosa;g271.t1;263;g271.t1;VFG041109(gb|NP_459283);100.0;1289;0;0;1;1289;1;1289;0.0;2615.0;NP_459283;putative inner membrane protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
1127;OG0001125;Pseudomonas_aeruginosa;g1646.t1;4439;g1646.t1;VFG029829(gb|WP_014000873);99.718;2126;6;0;1;2126;1;2126;0.0;4141.0;WP_014000873;type I polyketide synthase [Mycobacterium canetti]
1128;OG0001128;Pseudomonas_aeruginosa;g342.t1;0;g342.t1;VFG036001(gb|WP_000556535);85.656;983;121;5;1;978;1;968;0.0;1603.0;WP_000556535;autotransporter outer membrane beta-barrel domain-containing protein [Escherichia coli]
1129;OG0001129;Pseudomonas_aeruginosa;g2905.t1;0;g2905.t1;VFG007946(gb|NP_217473);100.0;256;0;0;1;256;20;275;0.0;524.0;NP_217473;PGL/p-HBAD biosynthesis glycosyltransferase [Mycobacterium tuberculosis H37Rv]
